WAA ID,MSSIH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVMILE,MSSIH_EVENT_SMAS_SAMPLE_DATE,MSSIH_REPLICATE,MSSIH_BIOSAMPLE_COLLECT_METHOD,MSSIH_TAXONOMIST,MSDH_GENSPECIES,MSDH_INDIVIDUAL_SPECIES_CNT,MSSIH_TOTAL_INDIV_CNT_IND,MSSIH_TOTAL_INDIV_CNT_NOTE,PercentWTSorted,#_Grids,Presence/Absence_%,PDE_(precision counts)_%,PTD_(taxonomic_disagreement)_%,Client_Project_Name
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,plauditus_sp.,6,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,tvetenia_vitracies,6,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,ceratopsyche_sp.,5,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,tvetenia_bavarica_gr.,4,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,maccaffertium_terminatum,4,100,3 agg,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,ceratopsyche_slossonae,3,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,atherix_sp.,3,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,hexatoma_sp.,2,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,polypedilum_aviceps,2,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,cricotopus_bicinctus,1,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,undetermined_lumbriculidae,1,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,parametriocnemus_sp.,1,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,hydropsyche_betteni,1,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,baetis_intercalaris,1,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,baetis_flavistriga,1,100,,1.030927835,,,,,RIBS Screening
470.16-107,01-CLEA-0.1,1,CLEA,0.1,9/15/2020,1,Kick: Standard,WAA,thienemanniella_sp.,1,100,,1.030927835,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_bronta,18,100,1 agg,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,12,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,isonychia_bicolor,8,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,plauditus_sp.,7,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,cricotopus_trifascia_gr.,7,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_slossonae,6,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,cricotopus_bicinctus,6,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,maccaffertium_sp.,4,100,early,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,neoperla_sp.,4,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,caenis_sp.,3,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,tanytarsus_sp.,3,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,helicopsyche_borealis,3,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,acentrella_sp.,2,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,ephemerella_sp.,2,100,early,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,hemerodromia_sp.,2,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,microtendipes_pedellus_gr.,2,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,undetermined_ceratopogonidae,2,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,hexatoma_sp.,1,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,agnetina_sp.,1,100,early,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,potthastia_gaedii_gr.,1,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,stenelmis_sp.,1,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,simulium_sp.,1,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,tribelos/endochironomus/phaenopsectra_co,1,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,oecetis_sp.,1,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,1,100,,3.58490566,,,,,RIBS Screening
470.16-108,01-CONN-2.5,1,CONN,2.5,9/16/2020,1,Kick: Standard,WAA,dicranota_sp.,1,100,,3.58490566,,,,,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_slossonae,14,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,polypedilum_aviceps,10,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,microtendipes_pedellus_gr.,9,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,caenis_sp.,9,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,7,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,6,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,cricotopus_trifascia_gr.,4,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,baetis_intercalaris,4,100,1 agg,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,eurylophella_sp.,4,100,early,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,hexatoma_sp.,4,100,1 agg,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_morosa,4,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,acentrella_sp.,3,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_sparna,2,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,polypedilum_flavum,2,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,tanytarsus_sp.,2,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,leucrocuta_sp.,2,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,undetermined_ceratopogonidae,2,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,maccaffertium_vicarium,2,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,cryptolabis_sp.,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,nais_sp.,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,stenelmis_sp.,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,baetis_flavistriga,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,tvetenia_bavarica_gr.,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,rhyacophila_minor,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,atherix_sp.,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,sublettea_sp.,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,polycentropus_sp.,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-109,01-CWAY-14.5,1,CWAY,14.5,9/16/2020,1,Kick: Standard,WAA,simulium_sp.,1,100,,1.369863014,,100,1.57,0.04,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,caenis_sp.,14,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,microtendipes_pedellus_gr.,12,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,11,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,helicopsyche_borealis,7,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,tanytarsus_sp.,6,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,leucrocuta_sp.,4,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,serratella_deficiens,3,100,Teloganopsis,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,undetermined_ceratopogonidae,3,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,potthastia_gaedii_gr.,3,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,plauditus_sp.,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,neoperla_sp.,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,parametriocnemus_sp.,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_bronta,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,baetis_intercalaris,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,hydroptila_sp.,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,hemerodromia_sp.,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,maccaffertium_vicarium,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,cricotopus_bicinctus,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,polypedilum_aviceps,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,rheotanytarsus_exiguus_gr.,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,2,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,atherix_sp.,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,undetermined_turbellaria,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,rheocricotopus_sp.,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_sparna,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,agnetina_capitata,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,procloeon_sp.,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,psephenus_herricki,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,baetis_flavistriga,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,chaetogaster_sp.,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,tvetenia_vitracies,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,thienemannimyia_gr._spp.,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,stenelmis_sp.,1,100,,12.51612903,,,,,RIBS Screening
470.16-110,01-CWAY-7.4,1,CWAY,7.4,9/16/2020,1,Kick: Standard,WAA,undet._tubificidae_w/o_cap._setae,1,100,,12.51612903,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,caenis_sp.,16,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,baetis_intercalaris,11,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,microtendipes_pedellus_gr.,8,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_bronta,7,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_slossonae,6,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,5,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,neoperla_sp.,5,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,5,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,chimarra_obscura,4,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,undetermined_ceratopogonidae,3,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,polypedilum_aviceps,3,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,acentrella_sp.,3,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_sparna,3,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,leucrocuta_sp.,2,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,rheocricotopus_sp.,2,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,paragnetina_immarginata,2,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,micropsectra/tanytarsus_complex,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,clinocera_sp.,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,cricotopus_bicinctus,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,tribelos/endochironomus/phaenopsectra_co,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,potthastia_gaedii_gr.,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,dolophilodes_sp.,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,agnetina_sp.,1,100,early,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,undetermined_tabanidae,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,psephenus_herricki,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,helicopsyche_borealis,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,acroneuria_carolinensis,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,polycentropus_sp.,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,maccaffertium_vicarium,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,hexatoma_sp.,1,100,,4.683544304,,,,,RIBS Screening
470.16-111,01-CWAY-8.3,1,CWAY,8.3,9/16/2020,1,Kick: Standard,WAA,hemerodromia_sp.,1,100,,4.683544304,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,stenelmis_sp.,25,100,2A,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,14,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,hydropsyche_betteni,10,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,sphaerium_sp.,10,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,chimarra_obscura,6,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,tvetenia_vitracies,5,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,rheotanytarsus_exiguus_gr.,5,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,microcylloepus_sp.,4,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,pleurocera_sp.,3,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,pisidium_sp.,3,100,1 agg,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,optioservus_sp.,3,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,baetis_flavistriga,3,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,psephenus_herricki,2,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,eukiefferiella_brehmi_gr.,2,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,hydroptila_sp.,1,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,gammarus_sp.,1,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,undetermined_turbellaria,1,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,oecetis_sp.,1,100,,1.33963751,,,,,RIBS Screening
470.16-112,01-ELLI-10.3,1,ELLI,10.3,9/17/2020,1,Kick: Standard,WAA,micrasema_sp.,1,100,,1.33963751,,,,,RIBS Screening
470.16-113,01-ELTO-4.2,1,ELTO,4.2,9/16/2020,1,Kick: Standard,WAA,ceratopsyche_bronta,17,100,,2.754237288,,,,,RIBS Screening
470.16-113,01-ELTO-4.2,1,ELTO,4.2,9/16/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,13,100,,2.754237288,,,,,RIBS Screening
470.16-113,01-ELTO-4.2,1,ELTO,4.2,9/16/2020,1,Kick: Standard,WAA,plauditus_sp.,13,100,,2.754237288,,,,,RIBS Screening
470.16-113,01-ELTO-4.2,1,ELTO,4.2,9/16/2020,1,Kick: Standard,WAA,optioservus_sp.,12,100,2A,2.754237288,,,,,RIBS Screening
470.16-113,01-ELTO-4.2,1,ELTO,4.2,9/16/2020,1,Kick: Standard,WAA,maccaffertium_vicarium,6,100,1 agg,2.754237288,,,,,RIBS Screening
470.16-113,01-ELTO-4.2,1,ELTO,4.2,9/16/2020,1,Kick: Standard,WAA,maccaffertium_terminatum,5,100,1 agg,2.754237288,,,,,RIBS Screening
470.16-113,01-ELTO-4.2,1,ELTO,4.2,9/16/2020,1,Kick: Standard,WAA,baetis_flavistriga,4,100,2 agg,2.754237288,,,,,RIBS Screening
470.16-113,01-ELTO-4.2,1,ELTO,4.2,9/16/2020,1,Kick: Standard,WAA,isonychia_bicolor,4,100,,2.754237288,,,,,RIBS Screening
